,Altura,Peso,Sexo
459,152.7654267950586,48.22472276472511,0
460,158.37748524796723,55.830324532027504,0
461,169.39216476971882,78.44778010234891,0
462,160.66685241134363,61.1395486354512,0
463,158.75781911471506,58.139103801024,0
464,164.39489457709251,65.16418286291085,0
465,180.65189301000495,79.21815533674919,0
466,155.8646931223708,51.82908879900915,0
467,154.24188918028082,55.128358146258904,0
468,156.73424019116268,49.91550492373785,0
469,161.36784670534615,59.13852016230901,0
470,150.98532168592413,52.72859316171015,0
471,165.3389239164761,74.63832433981065,1
472,175.31210313701322,80.07857198970976,1
473,164.17207745788485,60.027742240910996,0
474,175.17592046372303,68.5939221005598,0
475,159.643812097724,60.05546651712871,0
476,185.39692561787604,92.54246401981666,1
477,163.63999223112654,76.09923063800595,1
478,184.6922665222908,93.35685677981039,1
479,167.1849957014869,67.92602186335095,0
480,178.86602216687496,85.87822445137215,1
481,160.1747235657323,54.960632852656055,0
482,173.72378695868014,89.00457319513394,1
483,182.34122097408599,99.76612756137435,1
484,169.53068321704052,75.99009473604765,0
485,176.7483288426127,79.27456677591915,1
486,156.63815769309338,50.2288255759869,0
487,155.0506730738132,51.250267254268344,0
488,168.08671060447895,79.41570437287486,1
489,175.80323991508493,90.6874889019327,1
490,167.04532995124342,72.4884593786316,1
491,163.96639183273268,55.84578084174285,0
492,180.3080298347215,96.6568466505438,1
493,171.89487559417083,87.113940910605,1
494,176.65623687036828,83.02267251870344,1
495,179.83595974746328,88.41047610327121,1
496,173.85684949937928,84.5583416939826,1
497,159.67616851054927,54.11121644002545,0
498,161.33830396773223,56.010370914193054,0
499,180.57198372412813,89.11393105842676,1
500,183.72702905300022,94.93399823261129,1
501,159.11160831904152,66.03190290246151,0
502,171.491578815226,78.08402372305726,1
503,163.89635458739852,61.54106855432265,0
504,177.17637748614743,81.73847199801241,1
505,154.6045755617928,56.88294970226445,0
506,154.00426430103192,49.3738633138473,0
507,171.3481431194137,82.18320652061101,1
508,162.2623222826802,62.641275566986806,0
509,186.9671305661033,95.15721591321885,1
510,162.7783700035436,63.602901994446455,0
511,187.321827581989,91.79986626319725,1
512,153.15046989631756,52.25668104302325,0
513,171.14977172220682,64.93802057600716,0
514,181.56105115145186,91.2021926848524,1
515,182.31864823540653,89.6444290985481,1
516,169.4618754586185,82.67211668192803,1
517,181.49992216540704,90.26666181257491,1
518,155.70207882279283,51.76304781989221,0
519,176.68248357082777,84.3711752952954,1
520,157.9643059723633,53.895217468614746,0
521,172.5048977561416,71.78143147838685,0
522,173.08584330743003,86.55478946063415,1
523,184.7256153011882,98.60995397205406,1
524,160.48384912533749,59.51074249817145,0
525,171.85758755197745,72.88315628560876,0
526,161.23131510007565,57.30151389297885,0
527,174.70084120350856,78.5606963752521,1
528,164.62427654311682,73.54265478410565,1
529,185.00531882374196,94.2401179238391,1
530,173.53073468540012,78.19973386262414,1
531,171.43017016227572,86.26482215294762,1
532,153.0547519630167,51.92540363349585,0
533,155.48145000619738,60.72986738910824,0
534,170.49095210885528,74.39620467757275,0
535,183.7853753849934,89.98760482925894,1
536,161.4879354705969,63.34242249725505,0
537,164.7260101716108,66.47666450036715,0
538,183.55840053584646,94.33499277811859,1
539,159.82175018899014,64.8767899846728,1
540,180.16456065047376,84.91674836993805,1
541,192.89892935504406,104.3661368290995,1
542,173.326413295965,87.29271959643765,1
543,173.261386967009,75.67582687571792,1
544,183.0339046312282,90.0333200174274,1
545,144.71683840756398,40.126432485577276,0
546,168.13218038706094,79.46340289164856,1
547,178.75246093906262,80.7183961824384,1
548,172.64817132102775,74.84036847849227,1
549,167.93308098495166,84.08176144425316,1
550,181.1881587708805,99.50491513416512,1
551,168.88019605953662,76.9454246732733,1
552,176.2518042010229,81.07896274374195,1
553,165.39010700204824,64.33736148810766,0
554,177.9577242312395,83.0273322561273,1
555,158.485852574064,58.66465337882145,0
556,166.239517315576,67.41775850679946,0
557,183.07182807887494,91.28233658622734,1
558,152.16258076858236,47.542398157988096,0
559,171.86249294195937,76.63747207071421,1
560,172.8886002314816,76.94370569905695,1
561,188.45676309823025,101.39750057687941,1
562,179.0851520432737,96.42123628446151,1
563,179.52641522532497,92.7539276334687,1
564,172.00226582460104,83.2193118898839,1
565,180.88333791684855,88.16553742428044,1
566,186.12658640793634,91.02557497762665,1
567,158.3971746445462,66.9212820489411,0
568,175.98507474992303,88.73754638268825,1
569,166.53789745057324,73.068404516667,1
570,167.0332620096407,76.8910227286347,0
571,178.84273790358634,80.35897966527645,1
572,164.97336379465364,64.04067361216394,0
573,174.12740713088422,77.49708543255376,1
574,192.99218285016713,101.91331550686814,1
575,172.55104582183918,83.04996739738185,1
576,150.53160570630126,52.890854394636904,0
577,169.8116405306988,73.90943663188006,0
578,174.13821792959124,85.99002285783959,1
579,156.0891229309728,54.89104158636705,0
580,145.2947565088832,46.783217281942356,0
581,176.43049886401715,91.3367254964967,1
582,168.91955643013526,74.61376377562667,0
583,169.0719809944397,70.57448595882451,0
584,167.17429760613612,49.719819007853104,0
585,170.86736172766697,64.81759686577199,0
586,181.905848565051,93.75269023556145,1
587,168.0680364932479,77.40314908443764,0
588,171.21442381175783,72.6561237020256,0
589,173.63458334654672,79.38607532776561,1
590,159.89592166428773,65.56246171500645,1
591,154.12582054477645,54.42855437203965,0
592,166.88952913956933,77.87647034760016,1
593,165.41806017045064,63.718748195838295,0
594,154.9896000119875,51.47450688668355,0
595,168.08397649006304,75.0062735351037,1
596,190.85768644218604,100.855922098302,1
597,163.53922142579708,65.4075300838572,0
598,177.21032790781416,87.57182758434705,1
599,173.77575419206144,77.0945473256463,1
600,155.13867269223573,52.3942795414548,0
601,159.00056637663866,51.6450967359021,0
602,173.2925346182714,73.3161473490177,0
603,158.64109591681367,56.02063394113965,0
604,175.27188178137763,79.5293516155149,1
605,163.92916105148066,70.7081747392287,1
606,181.17960632581267,89.29047563851904,1
607,183.79943804374102,89.2183366471761,1
608,174.04397566076295,84.02346083972566,1
609,158.34816228866916,61.87146436852065,0
610,154.04334860560508,55.738093509386104,0
611,173.25666923625985,85.7628902118357,1
612,162.2997155474569,56.9765307737511,0
613,176.76607416913953,84.53838201282315,1
614,182.9867895709279,93.14140334076721,1
615,169.3412285912683,81.21093383256661,1
616,154.7324880905517,51.314895805205246,0
617,174.55189376709822,85.5541100326248,1
618,179.15521844234004,95.59585721243656,1
619,160.47273167007637,63.92269204401105,0
620,162.99758449245664,62.9207403994908,0
621,154.20287518574892,52.79992821973531,0
622,172.06363673797833,74.539477487331,1
623,159.8230260865181,65.79139051669006,0
624,187.5883031953161,98.0491149026847,1
625,173.624659986285,91.9614936029526,1
626,164.40469008708746,64.50640447419134,1
627,187.92915048001333,90.26288358438016,1
628,175.68914839022298,86.31925765038315,1
629,159.9209371615782,61.760687377511694,0
630,175.4756378716007,85.43555366591342,1
631,156.82327731517674,58.862219962619704,0
632,174.52700139591352,87.92633797184386,1
633,183.23694649907915,92.0859478675704,1
634,181.7015824452109,93.23980171603606,1
635,177.9032269339478,89.56695557866409,1
636,149.8508289836098,47.45105468495415,0
637,160.14751669931331,57.70254953367135,0
638,166.5006176787001,79.1543820949857,1
639,177.62908387547148,83.44306004131711,1
640,160.71016505668516,67.1052269370546,0
641,173.73820314542735,82.0168261558443,1
642,152.24755354676142,46.11012720153705,0
643,166.3386055442536,65.72707035463215,0
644,167.30820360583618,75.49570682558146,1
645,163.5740410394564,58.8887235158949,0
646,154.65933212636733,50.878105942905904,0
647,176.0461369400171,86.13676141282845,1
648,164.49929727203474,59.963565365872654,0
649,173.25688964910657,78.70442264858926,1
650,165.8181612830144,73.7809355907585,1
651,155.05498789788962,55.152825628986456,0
652,163.48936263258165,61.020039437332656,0
653,179.02620382301873,89.71165079995859,1
654,173.46072627218052,73.88235195425911,0
655,176.67955474353076,88.41638160619605,1
656,171.6550980843255,84.14622301806045,1
657,156.02859562454378,46.388164754529,0
658,171.5852002026562,79.0465033373805,1
659,171.57463649963177,82.46993990305184,1
660,172.01469362440935,79.03569484719586,1
661,177.19064076539098,84.51542783982467,1
662,179.7835775395068,86.3856800436285,1
663,175.68630420081888,84.1600891357065,1
664,173.78901540031518,85.8579939763092,1
665,168.6236992210678,65.229978239289,0
666,181.99078942442446,90.30472377630885,1
667,176.61854834615494,87.826676174523,1
668,154.8689332827885,62.2928298067416,0
669,174.59231157977877,85.56705167043737,1
670,182.79949635623316,90.68767984371016,1
671,166.69995054026268,80.9978057970579,1
672,179.34184483086247,82.60982124441391,1
673,173.41644634454013,83.03372606185829,1
674,163.9890728744627,61.84803894293161,0
675,165.17952644229936,70.57479631902031,0
676,175.3273126571908,81.31623812794395,1
677,165.00798187977878,74.2817622733164,1
678,171.26702240527422,85.23189142063875,1
679,170.21738263112638,85.03858433994344,1
680,169.20058905713924,76.10789376531406,0
681,173.51567514082893,78.8519918592468,1
682,148.19245006353606,49.56850649994795,0
683,162.91720774977406,60.50670198211306,0
684,187.02383366388096,96.9995514312018,1
685,164.43034321521995,61.99687447560629,0
686,167.67799415419697,76.09456728384976,1
687,159.58374994154755,55.3820291444385,0
688,168.31366554114956,71.4343117729419,0
689,186.14115163260064,98.0532178840476,1
690,165.89173879015857,75.29746624098705,1
691,156.85518496558507,55.5876643590891,1
692,171.6919827721059,73.39860099422145,1
693,183.09666079544894,94.78643569493985,1
694,169.33744574757972,65.405742148341,0
695,173.05342819391342,78.75794231349076,1
696,171.47621664991306,74.09712476880316,1
697,178.50507765486242,89.42783517919081,1
698,178.91941121945348,101.60888611392856,1
699,158.06751835154463,61.50655723063636,0
